"location","context","source","target"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.298af2fabfa9","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Evaluating","Evalueren"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.71e92f84f423","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Managing","Beheren"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.577c9c597475","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Interacting","Interacteren"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.a2e534abe4ca","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Sharing","Delen"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.781eb105a93d","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Engaging in citizenship","Participeren in de samenleving"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.86b49d45d0b8","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Collaborating","Samenwerken"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.8cdbc35716af","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Digital behaviour","Digitaal gedrag"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.17f41723d146","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Digital identity","Digitale identiteit"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.aab700aef8b5","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Developing","Ontwikkelen"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.401bd465868b","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Integrating and re-elaborating","Integreren en herbewerken"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.15f03d33fc07","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Copyright and licenses","Auteursrecht en licenties"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.dc3b679102cc","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Computational thinking and programming","Computationeel denken en programmeren"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.495c26537c92","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.ee87e226e824","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Devices","Apparaten"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.e5ff0cba5e17","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Personal data and privacy","Persoonsgegevens en privacy"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.cd522c26bc6b","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Wellbeing","Welzijn"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.c6a38c9371b1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Environment","Milieu"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.5f692dd2f1b5","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Technical problems","Technische problemen"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.8787b6a96ea9","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Needs and technological responses","Behoeften en technologische antwoorden"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.614bcde8c629","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Creative solutions","Creatieve oplossingen"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.166ed9aa789f","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Digital competence needs","Behoeften aan digitale competentie"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.3a137a8a8b3f","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","DigComp 3.0 competences can be inter-related to one another. For example, Competence 3.4, Computational thinking and programming, has transversal relevance, i.e. can enable aspects of several other competences. However, its position is maintained in 3.4 for structural consistency with the previous version.","DigComp 3.0-competenties kunnen onderling met elkaar verbonden zijn. Bijvoorbeeld, competentie 3.4, computationeel denken en programmeren, heeft transversale relevantie, d.w.z. het kan aspecten van verschillende andere competenties mogelijk maken. Echter, voor de structurele consistentie met de vorige versie is de positie in 3.4 gehandhaafd."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.9c9e7b446c03","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Table 2. DigComp 3.0 competence area and competence titles and descriptors.","Tabel 2. DigComp 3.0 titels en descriptoren van competentiegebieden en competenties."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.abccc11a7691","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","COMPETENCE AREA TITLE AND DESCRIPTOR","TITEL EN DESCRIPTOR VAN HET COMPETENTIEGEBIED"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.6d37f53e6872","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","COMPETENCE TITLE","TITEL VAN DE COMPETENTIE"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.8d42d89db216","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","COMPETENCE DESCRIPTOR","DESCRIPTOR VAN DE COMPETENTIE"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.0ecbaafef4a0","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","1. INFORMATION SEARCH, EVALUATION AND MANAGEMENT\nTo articulate information needs, and to search for, locate and retrieve digital information and content. To judge the relevance of the source and its content in digital environments. To critically evaluate digital sources, content, and processes used to generate them. To store, manage, organise and analyse digital information and data.","1. ZOEKEN, EVALUEREN EN BEHEREN VAN INFORMATIE\nInformatiebehoeften formuleren en digitale informatie en inhoud zoeken, lokaliseren en ophalen. De relevantie van de bron en de inhoud ervan in digitale omgevingen beoordelen. Digitale bronnen, inhoud en de processen die worden gebruikt om deze te genereren, kritisch evalueren. Digitale informatie en gegevens opslaan, beheren, organiseren en analyseren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.f60c45da32c8","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","1.1 Browsing, searching and filtering information","1.1 Bladeren, zoeken en filteren van informatie"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.a630d4b74a84","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To articulate information needs, to know how and where to search for information and content in digital environments, and to access and navigate between them. To select appropriate digital tools to create, implement and update searches in digital environments and to be able to distinguish between relevant and irrelevant information and content.","Informatiebehoeften formuleren, weten hoe en waar te zoeken naar informatie en inhoud in digitale omgevingen, en daartussen toegang krijgen en navigeren. Geschikte digitale hulpmiddelen selecteren om zoekopdrachten in digitale omgevingen te maken, uit te voeren en bij te werken en in staat zijn om onderscheid te maken tussen relevante en irrelevante informatie en inhoud."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.0ecbaafef4a0.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","1. INFORMATION SEARCH, EVALUATION AND MANAGEMENT\nTo articulate information needs, and to search for, locate and retrieve digital information and content. To judge the relevance of the source and its content in digital environments. To critically evaluate digital sources, content, and processes used to generate them. To store, manage, organise and analyse digital information and data.","1. ZOEKEN, EVALUEREN EN BEHEREN VAN INFORMATIE\nInformatiebehoeften formuleren en digitale informatie en inhoud zoeken, lokaliseren en ophalen. De relevantie van de bron en de inhoud ervan in digitale omgevingen beoordelen. Digitale bronnen, inhoud en de processen die worden gebruikt om deze te genereren, kritisch evalueren. Digitale informatie en gegevens opslaan, beheren, organiseren en analyseren."
